trade_id,timestamp,symbol,side,price,quantity,commission,strategy_name,entry_reason,exit_reason,pnl,roi,holdings_after
bd5ab191-2e83-4ad6-8f4d-e80d822f4a37,2022-02-24T00:00:00,AAPL,卖出,157.14900000000003,1987,9.935,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-34704.941999999966,-10.002863524425853,0
682cc27a-efbf-4641-9655-d9e9e4470b5c,2022-03-18T00:00:00,AAPL,买入,163.98,1904,9.52,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1904
4059e758-5dcc-4479-9531-d92321d63e59,2022-03-24T00:00:00,AAPL,卖出,174.07,1904,9.52,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,19201.840000000007,6.150140261007443,0
fd768fbf-d3e6-4152-b1e2-300c250bc8f7,2022-03-30T00:00:00,AAPL,买入,177.77,1864,9.32,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1864
d9b55e76-95da-4acb-b5c2-17851cb1db4a,2022-04-25T00:00:00,AAPL,卖出,159.99300000000002,1864,9.32,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-33145.64799999997,-10.00281262305225,0
264a65dd-6082-4cbe-87ea-b4e8e5ef698b,2022-06-02T00:00:00,AAPL,买入,151.21,1972,9.86,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1972
1d8a6eeb-40dc-44fb-ba8d-56e6d1e2be58,2022-06-13T00:00:00,AAPL,卖出,135.2,1972,9.86,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-31581.580000000038,-10.59123073870777,0
b2581c83-88dd-493e-98f9-d280461b2416,2022-07-06T00:00:00,AAPL,买入,142.92,1866,9.33,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1866
5d267ef4-969c-4a13-9332-457cf76df61e,2022-07-21T00:00:00,AAPL,卖出,155.35,1866,9.33,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,23185.05000000001,8.693674783095442,0
975f724b-0097-4928-ab15-2722146b7f54,2022-07-22T00:00:00,AAPL,买入,154.09,1881,9.405,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1881
fcf64501-df56-4caa-a4f0-af106c01c79d,2022-07-29T00:00:00,AAPL,卖出,162.51,1881,9.405,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,15828.614999999976,5.461094165747283,0
d4611e8f-1687-44e9-a768-611de9afed84,2022-08-02T00:00:00,AAPL,买入,160.01,1910,9.55,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1910
fc915cb0-6823-42bd-be9b-9d421c606194,2022-08-03T00:00:00,AAPL,卖出,166.13,1910,9.55,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,11679.650000000009,3.821636147740769,0
de8b9a24-4017-4d4d-aafc-20e37be3e72c,2022-08-05T00:00:00,AAPL,买入,165.35,1919,9.595,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1919
3ef2a9c8-c999-4d76-a92f-b4d5f3162ddb,2022-09-16T00:00:00,AAPL,卖出,148.815,1919,9.595,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-31740.259999999995,-10.003023888720893,0
87e4bd37-48f4-4217-bc00-ce060dc5e40e,2022-10-21T00:00:00,AAPL,买入,147.27,1939,9.695,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1939
c274445f-858d-41f5-a6bb-4ec8aa306455,2022-10-25T00:00:00,AAPL,卖出,152.34,1939,9.695,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,9821.034999999987,3.4392612208868014,0
5342be6a-5654-42b9-95a3-e575c8fff26c,2022-10-26T00:00:00,AAPL,买入,149.35,1978,9.89,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1978
6ff39b18-935a-4475-a221-0944edbb195c,2022-10-28T00:00:00,AAPL,卖出,155.74,1978,9.89,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,12629.53000000003,4.275192500836971,0
b5f95d3a-f5d8-41c8-b613-bde0f356523a,2022-10-31T00:00:00,AAPL,买入,153.34,2009,10.045,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,2009
08830573-dc49-4029-ade9-a8a5fbfc657c,2022-11-04T00:00:00,AAPL,卖出,138.006,2009,10.045,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-30816.051000000003,-10.003260727794446,0
32f2a63c-b975-4d87-a2fa-db2edc88cf3c,2022-11-15T00:00:00,AAPL,买入,150.04,1847,9.235,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1847
80e7e66f-3eb2-4336-ab74-cc5652a38a76,2022-12-16T00:00:00,AAPL,卖出,135.036,1847,9.235,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-27721.622999999985,-10.003332444681414,0
3a891ad8-aeea-4029-8624-d35434d4ce81,2023-01-12T00:00:00,AAPL,买入,133.41,1870,9.35,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1870
cec1367a-eea1-4cef-ad17-296d59fead7d,2023-01-23T00:00:00,AAPL,卖出,141.11,1870,9.35,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,14389.650000000032,5.7679334382730065,0
b9c2d2d0-de00-442f-8a36-fb98fa0f20f8,2023-01-24T00:00:00,AAPL,买入,142.53,1851,9.255,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),,0.0,0.0,1851
0a22d1dc-5997-47e6-a43c-9d32d65c4c23,2023-02-03T00:00:00,AAPL,卖出,149.95499999999998,1851,9.255,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),移动止盈,13734.41999999997,5.205921560373242,0
a1431dec-09b9-4039-b9f7-ac296a806541,2023-02-08T00:00:00,AAPL,买入,151.92,1827,9.135,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1827
dc3c7cb8-9ce1-4846-bc17-fa4448f99f7c,2023-03-31T00:00:00,AAPL,卖出,164.9,1827,9.135,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,23705.325000000033,8.540679304897328,0
c44d7634-d415-4fd1-b0f5-d9c6187587da,2023-04-04T00:00:00,AAPL,买入,165.63,1819,9.095,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1819
f2776bf0-8eb1-46dd-8454-a3ac06aec1c6,2023-05-05T00:00:00,AAPL,卖出,173.57,1819,9.095,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,14433.764999999996,4.7907987683390685,0
6d517f49-b9d6-47af-8e5d-3f0ed9c8e19a,2023-05-09T00:00:00,AAPL,买入,171.77,1838,9.19,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1838
5a4ff182-3122-47db-a1e1-30813fb8dab9,2023-06-01T00:00:00,AAPL,卖出,180.09,1838,9.19,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,15282.969999999987,4.840775455551023,0
7d023425-1397-4440-8d46-90d4d6f9ca3b,2023-06-05T00:00:00,AAPL,买入,179.58,1843,9.215,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1843
e574b288-66ce-4dd0-9f8c-5acaa7295d59,2023-06-30T00:00:00,AAPL,卖出,193.97,1843,9.215,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,26511.554999999975,8.010357500835275,0
e1b95cdb-18df-4fb8-b3b3-4ca255bc5106,2023-07-03T00:00:00,AAPL,买入,192.46,1857,9.285,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1857
fbc715b8-ec2b-4a4f-bc37-a27b219bd14a,2023-08-18T00:00:00,AAPL,卖出,173.214,1857,9.285,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-35749.10700000002,-10.0025979424296,0
ba2ab561-35e6-4177-bc0f-62746b1c3d36,2023-08-29T00:00:00,AAPL,买入,184.12,1747,8.735,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1747
6dcfd4bc-6531-4152-b459-2ae13c77b123,2023-08-31T00:00:00,AAPL,卖出,187.87,1747,8.735,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,6542.515,2.0339995655007606,0
4296719e-b56c-4a10-8f1d-06da15426ed7,2023-09-05T00:00:00,AAPL,买入,189.7,1730,8.65,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1730
c9054f22-5319-48ab-86d2-95078dbd2e36,2023-09-27T00:00:00,AAPL,卖出,170.73,1730,8.65,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-32826.75,-10.00263574064312,0
c10e9a5c-afb7-4de0-ba13-089041675ba8,2023-10-05T00:00:00,AAPL,买入,174.91,1689,8.445,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1689
635f26fe-500a-4098-960d-8c5d3b72a672,2023-11-10T00:00:00,AAPL,卖出,186.4,1689,8.445,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,19398.165000000015,6.566234063232525,0
2488e04d-ecc7-4f87-9dc4-93880713f814,2023-11-13T00:00:00,AAPL,买入,184.8,1703,8.515,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1703
