trade_id,timestamp,symbol,side,price,quantity,commission,strategy_name,entry_reason,exit_reason,pnl,roi,holdings_after
f7a0e002-c8ae-462b-b768-d76985c71b94,2019-11-15T00:00:00,TSLA,买入,23.48,4258,21.29,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,4258
42f69d7f-2d6e-49bd-9a4f-24b83e1d4ec0,2019-12-31T00:00:00,TSLA,卖出,27.569,4258,21.29,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),移动止盈,17389.671999999995,17.393526405451443,0
17febee7-87a5-49d2-a840-515e20643c71,2020-01-16T00:00:00,TSLA,买入,34.23,3428,17.14,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,3428
5870a442-18fe-4ec5-9c4f-885bab10e0b3,2020-01-22T00:00:00,TSLA,卖出,37.6485,3428,17.14,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),移动止盈,11701.478000000006,9.972246567338598,0
37ba9a2e-c226-4683-8072-cc4b63b9d4ba,2020-01-28T00:00:00,TSLA,买入,37.79,3414,17.07,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,3414
f1677e54-cde7-4bfe-9a94-bc9dbcd72c4c,2020-01-30T00:00:00,TSLA,卖出,41.2205,3414,17.07,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),移动止盈,11694.657000000008,9.0645673458587,0
dfb0935a-e7b4-4a6d-ab6f-984baf539a10,2020-02-06T00:00:00,TSLA,买入,49.93,2818,14.09,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,2818
7423055c-9d07-4e27-844f-f180fbea0d92,2020-02-20T00:00:00,TSLA,卖出,59.8405,2818,14.09,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),移动止盈,27913.698999999997,19.838774283997594,0
b3896917-3031-442e-afa1-343d3c4d2ae9,2020-04-08T00:00:00,TSLA,买入,36.59,4608,23.04,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,4608
c49383a7-f735-4e8f-bade-f8a439cbd6d8,2020-04-13T00:00:00,TSLA,卖出,41.296499999999995,4608,23.04,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),移动止盈,21664.51199999996,12.849139109046162,0
045f2517-58e2-43b6-bc3b-94b94ffd5c3a,2020-04-16T00:00:00,TSLA,买入,49.68,3829,19.145,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),,0.0,0.0,3829
61605769-f47d-426d-9538-a2d84e80937b,2020-05-01T00:00:00,TSLA,卖出,51.52,3829,19.145,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),移动止盈,7026.215000000013,3.6936392914653853,0
71b0665a-1d7d-4b53-bb50-6ed9132eeea2,2020-05-06T00:00:00,TSLA,买入,52.17,3781,18.905,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,3781
5f945157-15fc-442f-aae2-ac7977c7696d,2020-06-01T00:00:00,TSLA,卖出,59.87,3781,18.905,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,29094.794999999984,14.749856239217932,0
a795a7f5-256a-41cd-a1f4-aedaeff45f3d,2020-06-04T00:00:00,TSLA,买入,57.63,3927,19.635,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,3927
4b182b87-c912-4929-8945-b3b99919b3a4,2020-06-11T00:00:00,TSLA,卖出,65.075,3927,19.635,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),移动止盈,29216.88,12.90994273815721,0
56bcb77f-2c49-4c53-97c7-61cefa07fae0,2020-06-16T00:00:00,TSLA,买入,65.48,3902,19.51,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,3902
cd600dea-10a1-424f-bf95-0130b3cbacb8,2020-06-30T00:00:00,TSLA,卖出,68.995,3902,19.51,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),移动止盈,13696.020000000002,5.360415394013439,0
10e38c9c-f1a5-4314-88ea-601076c5503a,2020-07-06T00:00:00,TSLA,买入,91.44,2944,14.72,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),,0.0,0.0,2944
aaec064a-de1e-4de7-81f7-254623574b4c,2020-07-07T00:00:00,TSLA,卖出,92.66,2944,14.72,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),突破上布林带,3576.959999999997,1.3287401574803137,0
5fbc4b59-d1a4-42bb-ac31-d430affeba92,2020-07-16T00:00:00,TSLA,买入,100.04,2726,13.63,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,2726
cd6a1c68-232c-473c-b756-7676db7d15b7,2020-07-23T00:00:00,TSLA,卖出,106.96999999999998,2726,13.63,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),移动止盈,18877.54999999994,6.9222311075569545,0
936e6130-acf9-4482-847c-d67a64fb6708,2020-08-17T00:00:00,TSLA,买入,122.38,2383,11.915000000000001,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),,0.0,0.0,2383
03432239-02fa-4f0f-acc3-62d1c4107a18,2020-08-24T00:00:00,TSLA,卖出,134.8335,2383,11.915000000000001,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),移动止盈,29664.775499999978,10.172005229612676,0
9bb50d90-cdcf-499a-8bd8-a72592175cdc,2020-08-25T00:00:00,TSLA,买入,134.89,2381,11.905,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,2381
7f7bef83-6204-41b5-a82e-ad3600d3b3a4,2020-08-27T00:00:00,TSLA,卖出,145.38799999999998,2381,11.905,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),移动止盈,24983.832999999977,7.778930980799164,0
e0dbbd39-68d5-49de-ae46-fafde0ed57eb,2020-09-17T00:00:00,TSLA,买入,141.14,2453,12.265,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,2453
09d4d789-6c1f-4ccf-b7ba-b45847757a13,2020-09-23T00:00:00,TSLA,卖出,127.026,2453,12.265,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-34633.90699999998,-10.003542581833633,0
d5a7c58d-b69e-478c-b729-aac152b52ed4,2020-10-05T00:00:00,TSLA,买入,141.89,2196,10.98,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,2196
661fd63b-3340-4da5-8f9f-cf3f90b19598,2020-10-30T00:00:00,TSLA,卖出,127.701,2196,10.98,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-31170.023999999983,-10.00352385650856,0
0b457947-e889-45c1-b08b-587f7d208d8b,2020-11-05T00:00:00,TSLA,买入,146.03,1920,9.6,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1920
8bac4783-0ab3-4e77-852e-e0cbb1287689,2020-11-18T00:00:00,TSLA,卖出,157.0635,1920,9.6,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),移动止盈,21174.72000000001,7.552215298226396,0
548476c4-edc4-4b43-ac7c-035f36adeae4,2020-11-19T00:00:00,TSLA,买入,166.42,1812,9.06,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),,0.0,0.0,1812
cad13d60-730a-4aae-91ff-350c6db30298,2020-11-27T00:00:00,TSLA,卖出,195.25,1812,9.06,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),突破上布林带,52230.90000000002,17.320634539117904,0
f295145c-3c2c-45dd-a330-497a0398ab21,2020-11-30T00:00:00,TSLA,买入,189.2,1870,9.35,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1870
ee894643-040a-48ad-b98e-f556f405423c,2020-12-07T00:00:00,TSLA,卖出,205.44699999999997,1870,9.35,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),移动止盈,30372.539999999975,8.584566596194495,0
42d1413f-9a27-410a-9c77-e729d634e6ef,2020-12-14T00:00:00,TSLA,买入,213.28,1801,9.005,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1801
7b726f6c-1107-4106-95ff-67ea254c6784,2021-01-04T00:00:00,TSLA,卖出,243.26,1801,9.005,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,53984.974999999984,14.05429482370592,0
5570eb16-7e72-44dd-8256-4a8ff3fa46b2,2021-01-06T00:00:00,TSLA,买入,251.99,1738,8.69,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),,0.0,0.0,1738
b9a5074b-764d-46c5-8290-a3d39bad56cf,2021-01-12T00:00:00,TSLA,卖出,280.08849999999995,1738,8.69,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),移动止盈,48826.5029999999,11.14865669272588,0
d678b472-075f-4dc1-bf8d-fca375650280,2021-01-13T00:00:00,TSLA,买入,284.8,1709,8.545,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1709
16c97085-a727-4ad5-9511-e1c9b0f74910,2021-02-17T00:00:00,TSLA,卖出,256.32,1709,8.545,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-48680.86500000003,-10.001755617977533,0
b5eaf6e6-2df3-4ea3-b037-4f409d79338a,2021-04-05T00:00:00,TSLA,买入,230.35,1902,9.51,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1902
7de64899-8897-40e2-b1b7-aebee76ae0f2,2021-04-13T00:00:00,TSLA,卖出,242.34,1902,9.51,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),移动止盈,22795.47000000002,5.2029520295203,0
166b0bab-ac4d-4fb3-a95c-7746e58833a8,2021-04-16T00:00:00,TSLA,买入,246.59,1869,9.345,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1869
ec0fcb43-f1cd-467b-9e29-6bf12d95c3b8,2021-05-04T00:00:00,TSLA,卖出,221.931,1869,9.345,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-46097.01599999999,-10.002027657244817,0
f75dd35a-efdb-44da-a528-9a860d719173,2021-05-28T00:00:00,TSLA,买入,208.41,1991,9.955,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1991
3c39a0e7-5b69-465e-990c-922080f11c57,2021-06-23T00:00:00,TSLA,卖出,218.86,1991,9.955,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,20795.99500000003,5.011755673912008,0
1cb93006-03df-49ca-8286-736e3183156f,2021-06-25T00:00:00,TSLA,买入,223.96,1945,9.725,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),,0.0,0.0,1945
fcf3e310-13c4-4e63-888b-66ca4c2f7a39,2021-07-30T00:00:00,TSLA,卖出,229.07,1945,9.725,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),突破上布林带,9929.224999999971,2.279424897303083,0
6edf33ea-688b-4340-9e0e-0567c161abc7,2021-08-03T00:00:00,TSLA,买入,236.58,1883,9.415000000000001,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),,0.0,0.0,1883
2069634c-19c8-4e7b-b963-711965d886eb,2021-09-24T00:00:00,TSLA,卖出,258.13,1883,9.415000000000001,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),突破上布林带,40569.234999999964,9.106856031786279,0
e3ad8e72-605d-40e0-8cea-965dfd6166e3,2021-09-28T00:00:00,TSLA,买入,259.19,1876,9.38,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1876
b2ac97ff-20e0-42b9-bdc7-853797c90d97,2021-10-15T00:00:00,TSLA,卖出,281.01,1876,9.38,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,40924.93999999999,8.416605578918936,0
5404a5e1-0a78-42ed-b947-10330d75385c,2021-11-05T00:00:00,TSLA,买入,407.36,1294,6.47,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1294
39c66728-771c-471a-a351-afa281e271d0,2021-11-09T00:00:00,TSLA,卖出,366.624,1294,6.47,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-52718.853999999985,-10.001227415553808,0
a648ba13-f387-4568-b719-48af53aabf49,2021-12-27T00:00:00,TSLA,买入,364.65,1301,6.505,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1301
2d0e1605-59a6-4e86-bebb-d951da2ff46c,2022-01-03T00:00:00,TSLA,卖出,399.93,1301,6.505,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,45892.77500000004,9.673659673659682,0
726f0b3a-110f-4362-99f7-99229ef501e6,2022-03-31T00:00:00,TSLA,买入,359.2,1448,7.24,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1448
2086c7d3-5ed3-4327-999f-b36e4d739430,2022-04-26T00:00:00,TSLA,卖出,323.28,1448,7.24,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-52019.40000000002,-10.001391982182634,0
396718a9-f7fb-4e58-b1df-9bde80eb4ad5,2022-06-24T00:00:00,TSLA,买入,245.71,1905,9.525,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1905
488b1c8b-6488-42eb-b056-0c257d664c93,2022-06-30T00:00:00,TSLA,卖出,221.139,1905,9.525,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-46817.28,-10.002034919213708,0
705f8f8e-944e-4afb-9d0e-b2e9c75555f2,2022-07-15T00:00:00,TSLA,买入,240.07,1755,8.775,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1755
c92f85c5-ceea-4fde-b598-f216bdc35ac2,2022-07-27T00:00:00,TSLA,卖出,266.7505,1755,8.775,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),移动止盈,46815.50249999999,11.111550797684007,0
5dc67bde-dfe8-4f13-ae38-57821b3da911,2022-07-29T00:00:00,TSLA,买入,297.15,1575,7.875,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),,0.0,0.0,1575
b2b321cb-7e47-4a9f-a2fd-af437fcfee4e,2022-09-01T00:00:00,TSLA,卖出,267.435,1575,7.875,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),止损10.0%,-46808.99999999996,-10.001682651859324,0
e8e28722-78be-421e-8d87-0821f605fb08,2022-09-09T00:00:00,TSLA,买入,299.68,1406,7.03,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1406
301a47ad-0538-4efb-b99c-d42f749da47d,2022-09-29T00:00:00,TSLA,卖出,269.712,1406,7.03,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-42142.03800000002,-10.001668446342771,0
40b225cf-fd6c-46ce-96ca-0cb12d70fbb9,2022-11-01T00:00:00,TSLA,买入,227.82,1664,8.32,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1664
ba7a0390-484f-47ea-bfb4-3aeb4652cc5d,2022-11-04T00:00:00,TSLA,卖出,205.038,1664,8.32,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-37917.56799999997,-10.00219471512597,0
ba8fdb57-e628-49c6-8be4-ea472cb23c68,2022-12-02T00:00:00,TSLA,买入,194.86,1751,8.755,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1751
6b36de29-84ca-46a4-81b0-69590f4b9a48,2022-12-06T00:00:00,TSLA,卖出,175.37400000000002,1751,8.755,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-34128.74099999998,-10.002565944780862,0
0f43860f-c996-4212-8fc9-00c770d44ee1,2023-02-10T00:00:00,TSLA,买入,196.89,1560,7.8,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1560
81fca7b9-ae13-42ea-9992-672e79dfae39,2023-02-17T00:00:00,TSLA,卖出,207.26999999999998,1560,7.8,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),移动止盈,16184.999999999993,5.269439788714509,0
c16142ec-aa6c-435c-8fa6-64ed2acc3760,2023-03-21T00:00:00,TSLA,买入,197.58,1636,8.18,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1636
e917dfb0-d6c3-48f6-9955-4261af48d0f0,2023-03-31T00:00:00,TSLA,卖出,207.46,1636,8.18,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,16155.499999999993,4.997975503593479,0
4ff6dbaa-7a17-46d3-845b-8c60a805295d,2023-05-11T00:00:00,TSLA,买入,172.08,1973,9.865,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1973
fc81216b-441e-424d-bea0-658005d9f6a7,2023-05-19T00:00:00,TSLA,卖出,180.14,1973,9.865,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,15892.514999999948,4.680962343096219,0
0e39a223-a2ff-4e50-86d0-09515b9838c2,2023-05-24T00:00:00,TSLA,买入,182.9,1943,9.715,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1943
21fe7843-1ab7-4d66-bd38-32f26c6ce404,2023-05-26T00:00:00,TSLA,卖出,193.17,1943,9.715,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,19944.894999999964,5.612356478950236,0
1648fdae-4a67-49fc-9eed-fb9b67783576,2023-05-30T00:00:00,TSLA,买入,201.16,1866,9.33,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),,0.0,0.0,1866
df9c7030-50a6-4af7-8504-52cfb61ba600,2023-06-02T00:00:00,TSLA,卖出,213.97,1866,9.33,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),突破上布林带,23894.13,6.3655796380990255,0
55f3b0a5-a233-4f13-a615-3c03f7e8e31d,2023-06-15T00:00:00,TSLA,买入,255.9,1560,7.8,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1560
d25ebc5a-aa5e-40cc-b9ea-5a29669747df,2023-07-11T00:00:00,TSLA,卖出,270.075,1560,7.8,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),移动止盈,22105.199999999975,5.5373192653380165,0
e25edc4c-b286-44e0-864e-ee67b9f09dc5,2023-07-12T00:00:00,TSLA,买入,271.99,1549,7.745,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1549
08c769e5-f8ef-4121-80c5-4785b88575ef,2023-07-20T00:00:00,TSLA,卖出,280.93,1549,7.745,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),移动止盈,13840.314999999995,3.2850472443839833,0
9f39418a-f580-44e0-a4f6-91b610a74fd1,2023-08-30T00:00:00,TSLA,买入,256.9,1694,8.47,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1694
fdeaf62f-03c9-41a1-ba16-7442693b39d7,2023-09-11T00:00:00,TSLA,卖出,273.58,1694,8.47,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,28247.45000000001,6.490852471778906,0
a97f8bb1-d714-4975-b5a5-2bbd63c9f378,2023-10-09T00:00:00,TSLA,买入,259.67,1784,8.92,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1784
87e825c4-ce13-4c62-9a80-47d7f15a30fb,2023-10-19T00:00:00,TSLA,卖出,230.61,1784,8.92,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-51851.96,-11.193052720760965,0
c39bb5fc-eb31-48e0-aa1d-c9f4d2fd4b9a,2023-11-17T00:00:00,TSLA,买入,234.3,1756,8.78,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1756
3ee4a96f-1b7d-4b5a-8610-6da2648e0ff4,2023-12-14T00:00:00,TSLA,卖出,251.05,1756,8.78,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,29404.22,7.1468203158343995,0
38d2064f-7a11-4c16-be4c-550ad24def5a,2023-12-19T00:00:00,TSLA,买入,257.22,1714,8.57,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),,0.0,0.0,1714
c77e5856-d758-4104-a984-5cb0eab94e44,2024-01-10T00:00:00,TSLA,卖出,231.49800000000002,1714,8.57,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),止损10.0%,-44096.078000000016,-10.001943861286062,0
