trade_id,timestamp,symbol,side,price,quantity,commission,strategy_name,entry_reason,exit_reason,pnl,roi,holdings_after
0cc2a2dc-6fa3-4a0a-945c-35fd5039664f,2025-02-12T00:00:00,NVDA,买入,131.27113999999997,761,3.805,MA_Cross,MA5上穿MA20金叉,,0.0,0.0,761
4b342180-b6d9-4a29-a072-db7e18988742,2025-02-27T00:00:00,NVDA,卖出,120.02985000000001,761,3.805,MA_Cross,MA5上穿MA20金叉,MA5下穿MA20死叉,-8558.426689999973,-8.567222010869996,0
97734ca6-7dc2-4ee6-9b88-3957b9af62b5,2025-03-24T00:00:00,NVDA,买入,121.53140999999998,752,3.7600000000000002,MA_Cross,MA5上穿MA20金叉,,0.0,0.0,752
40283614-6524-4420-9754-cc014293ed51,2025-03-31T00:00:00,NVDA,卖出,108.27162,752,3.7600000000000002,MA_Cross,MA5上穿MA20金叉,MA5下穿MA20死叉,-9975.122079999986,-10.914700981417054,0
db297656-b8fd-4dba-9d0a-64855fa07342,2025-04-15T00:00:00,NVDA,买入,112.31219999999999,725,3.625,MA_Cross,MA5上穿MA20金叉,,0.0,0.0,725
e63ed7d8-4e5b-4289-a781-237de2a28acf,2025-04-16T00:00:00,NVDA,卖出,104.38551,725,3.625,MA_Cross,MA5上穿MA20金叉,MA5下穿MA20死叉,-5750.475249999995,-7.062180243998421,0
b1b2c9d0-0257-4717-a349-e982de7c8d32,2025-04-28T00:00:00,NVDA,买入,108.83873,695,3.475,MA_Cross,MA5上穿MA20金叉,,0.0,0.0,695
61130768-4d32-4b1a-a3e0-8ba41ddc8d4c,2025-08-21T00:00:00,NVDA,卖出,174.80501999999998,695,3.475,MA_Cross,MA5上穿MA20金叉,MA5下穿MA20死叉,45843.096549999995,60.604611979577484,0
a8df792d-a174-4230-a19e-3537802b007a,2025-08-28T00:00:00,NVDA,买入,180.35016999999996,673,3.365,MA_Cross,MA5上穿MA20金叉,,0.0,0.0,673
25365c0a-17dc-4db4-a0cc-6aa0e3957fa4,2025-08-29T00:00:00,NVDA,卖出,174.00582,673,3.365,MA_Cross,MA5上穿MA20金叉,MA5下穿MA20死叉,-4273.112549999975,-3.5205677931991772,0
50dbda89-61f5-4e1b-b7df-a6ca6b38e467,2025-09-15T00:00:00,NVDA,买入,177.92774999999997,659,3.295,MA_Cross,MA5上穿MA20金叉,,0.0,0.0,659
af8f23aa-6752-4fed-99cd-dad5bda9548e,2025-10-16T00:00:00,NVDA,卖出,181.62819,659,3.295,MA_Cross,MA5上穿MA20金叉,MA5下穿MA20死叉,2435.2949600000097,2.076932912375959,0
60c6c08b-6391-4662-a715-ba5bb4be96cd,2025-10-28T00:00:00,NVDA,买入,201.23102999999998,594,2.97,MA_Cross,MA5上穿MA20金叉,,0.0,0.0,594
64d85b34-4a2d-451c-ba8e-75bfeb0e7496,2025-11-13T00:00:00,NVDA,卖出,186.67314000000002,594,2.97,MA_Cross,MA5上穿MA20金叉,MA5下穿MA20死叉,-8650.356659999974,-7.236900790101784,0
c50fcf1c-405a-4f4a-a45a-2ce153a5576a,2025-12-10T00:00:00,NVDA,买入,183.96377999999999,603,3.015,MA_Cross,MA5上穿MA20金叉,,0.0,0.0,603
cd73de12-5b70-40c0-8b2e-80046234068c,2025-12-15T00:00:00,NVDA,卖出,176.11371,603,3.015,MA_Cross,MA5上穿MA20金叉,MA5下穿MA20死叉,-4736.607209999993,-4.269900303200982,0
15def832-9170-44ba-af4f-8b448dd2d398,2025-12-24T00:00:00,NVDA,买入,188.79861,563,2.815,MA_Cross,MA5上穿MA20金叉,,0.0,0.0,563
01006046-4ba6-4810-9dfc-6ab818765909,2026-01-14T00:00:00,NVDA,卖出,182.95685999999998,563,2.815,MA_Cross,MA5上穿MA20金叉,MA5下穿MA20死叉,-3291.7202500000108,-3.0968183505164677,0
592d2602-bdce-414d-8f9f-8278a4bd4203,2026-01-27T00:00:00,NVDA,买入,188.70852,545,2.725,MA_Cross,MA5上穿MA20金叉,,0.0,0.0,545
401b8406-f95b-4e95-917e-1109aad256cb,2026-02-04T00:00:00,NVDA,卖出,176.35347,545,2.725,MA_Cross,MA5上穿MA20金叉,MA5下穿MA20死叉,-6736.227250000004,-6.5498102576396695,0
