trade_id,timestamp,symbol,side,price,quantity,commission,strategy_name,entry_reason,exit_reason,pnl,roi,holdings_after
6d1a9069-c663-492c-9dbf-d98add04ed2a,2021-11-11T00:00:00,NVDA,买入,30.39,3290,16.45,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,3290
a651666b-0d8a-43cd-b283-01398cee79d0,2021-11-24T00:00:00,NVDA,卖出,32.86,3290,16.45,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),移动止盈,8109.849999999997,8.111220796314573,0
1ffaed0a-1be6-42e6-b31e-e5360272c69d,2021-11-30T00:00:00,NVDA,买入,32.68,3307,16.535,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,3307
bbe137f2-ba45-4a28-9b86-53c600b015c8,2021-12-06T00:00:00,NVDA,卖出,29.412,3307,16.535,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-10823.811000000002,-10.015299877600981,0
efb785cd-6472-42bf-b224-7b051b844f33,2021-12-28T00:00:00,NVDA,买入,30.32,3207,16.035,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,3207
941942b2-f162-48c6-895a-66982db34b74,2022-01-06T00:00:00,NVDA,卖出,27.288,3207,16.035,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-9739.659,-10.016490765171502,0
20b10fc2-b93e-44e8-8122-34ace60f4365,2022-02-09T00:00:00,NVDA,买入,26.71,3275,16.375,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,3275
dbd5fd43-7806-41a2-9fbe-632431d7994c,2022-02-11T00:00:00,NVDA,卖出,24.039,3275,16.375,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-8763.899999999998,-10.01871958068139,0
a45885de-96cc-479b-9ac2-52ea7df776c4,2022-03-17T00:00:00,NVDA,买入,24.77,3177,15.885,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,3177
9e88e99a-d99c-4972-ab52-dad6d6520afe,2022-03-18T00:00:00,NVDA,卖出,26.45,3177,15.885,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,5321.4749999999985,6.762212353653611,0
