date,equity,in_position
2019-03-14,110113.25499999998,True
2019-03-15,111134.97499999998,True
2019-03-18,111197.27499999997,True
2019-03-19,111571.07499999998,True
2019-03-20,112013.40499999997,True
2019-03-21,113764.03499999997,True
2019-03-22,111265.80499999998,True
2019-03-25,111053.98499999997,True
2019-03-26,111571.07499999998,True
2019-03-27,110854.62499999997,True
2019-03-28,111110.05499999998,True
2019-03-29,111951.10499999997,True
2019-04-01,113433.84499999997,True
2019-04-02,113863.71499999997,True
2019-04-03,114517.86499999998,True
2019-04-04,114474.25499999998,True
2019-04-05,115066.10499999997,True
2019-04-08,115358.91499999996,True
2019-04-09,114953.96499999997,True
2019-04-10,115570.73499999997,True
2019-04-11,115296.61499999998,True
2019-04-12,115795.01499999998,True
2019-04-15,115813.70499999999,True
2019-04-16,116212.42499999997,True
2019-04-17,116617.37499999997,True
2019-04-18,116766.89499999996,True
2019-04-22,117097.08499999996,True
2019-04-23,118586.05499999998,True
2019-04-24,118212.25499999998,True
2019-04-25,118691.96499999997,True
2019-04-26,118797.87499999997,True
2019-04-29,119028.38499999998,True
2019-04-30,118106.34499999997,True
2019-05-01,117726.31499999997,True
2019-05-02,117215.45499999999,True
2019-05-03,119084.45499999999,True
2019-05-06,118355.54499999997,True
2019-05-07,116050.44499999998,True
2019-05-08,115757.63499999998,True
2019-05-09,115134.63499999998,True
2019-05-10,113252.55199999997,False
2019-05-13,113252.55199999997,False
2019-05-14,113252.55199999997,False
2019-05-15,113252.55199999997,False
2019-05-16,113252.55199999997,False
2019-05-17,113252.55199999997,False
2019-05-20,113252.55199999997,False
2019-05-21,113252.55199999997,False
2019-05-22,113252.55199999997,False
2019-05-23,113252.55199999997,False
2019-05-24,113252.55199999997,False
2019-05-28,113252.55199999997,False
2019-05-29,113252.55199999997,False
2019-05-30,113252.55199999997,False
2019-05-31,113252.55199999997,False
2019-06-03,113252.55199999997,False
2019-06-04,113252.55199999997,False
2019-06-05,113252.55199999997,False
2019-06-06,113252.55199999997,False
2019-06-07,113252.55199999997,False
2019-06-10,113249.46199999997,True
2019-06-11,113403.96199999997,True
2019-06-12,112748.88199999997,True
2019-06-13,113416.32199999997,True
2019-06-14,112934.28199999996,True
2019-06-17,113614.08199999998,True
2019-06-18,115264.14199999998,True
2019-06-19,115696.74199999998,True
2019-06-20,116772.06199999998,True
2019-06-21,116599.02199999997,True
2019-06-24,116345.64199999998,True
2019-06-25,114349.50199999998,True
2019-06-26,114880.98199999997,True
2019-06-27,115319.76199999997,True
2019-06-28,115468.08199999998,True
2019-07-01,117025.44199999997,True
2019-07-02,117488.94199999997,True
2019-07-03,118372.68199999997,True
2019-07-05,118131.66199999998,True
2019-07-08,117303.54199999997,True
2019-07-09,117890.64199999998,True
2019-07-10,119064.84199999998,True
2019-07-11,118978.32199999997,True
2019-07-12,119664.30199999997,True
2019-07-15,120047.46199999997,True
2019-07-16,119429.46199999997,True
2019-07-17,118842.36199999996,True
2019-07-18,118978.32199999997,True
2019-07-19,118106.94199999997,True
2019-07-22,119046.30199999997,True
2019-07-23,119824.98199999997,True
2019-07-24,120665.46199999997,True
2019-07-25,119522.16199999998,True
2019-07-26,120751.98199999997,True
2019-07-29,120337.92199999998,True
2019-07-30,119818.80199999997,True
2019-07-31,118162.56199999998,True
2019-08-01,117575.46199999997,True
2019-08-02,115894.50199999998,True
2019-08-05,111753.90199999997,True
2019-08-06,113317.44199999997,True
2019-08-07,113929.26199999997,True
2019-08-08,116407.44199999997,True
2019-08-09,115313.58199999998,True
2019-08-12,113991.06199999998,True
2019-08-13,116487.78199999996,True
2019-08-14,113008.44199999997,True
2019-08-15,112878.66199999998,True
2019-08-16,114689.40199999997,True
2019-08-19,116512.50199999998,True
2019-08-20,115610.22199999998,True
2019-08-21,116636.10199999997,True
2019-08-22,116259.12199999997,True
2019-08-23,112582.02199999997,True
2019-08-26,114281.52199999997,True
2019-08-27,114040.50199999998,True
2019-08-28,114448.38199999997,True
2019-08-29,116197.32199999997,True
2019-08-30,115919.22199999998,True
2019-09-03,114794.46199999997,True
2019-09-04,116450.70199999998,True
2019-09-05,118582.80199999997,True
2019-09-06,118465.38199999997,True
2019-09-09,118218.18199999997,True
2019-09-10,117878.28199999996,True
2019-09-11,118984.50199999998,True
2019-09-12,119466.54199999997,True
2019-09-13,119052.48199999997,True
2019-09-16,118521.00199999998,True
2019-09-17,119089.56199999998,True
2019-09-18,119040.12199999997,True
2019-09-19,119237.88199999997,True
2019-09-20,117977.16199999998,True
2019-09-23,117791.76199999997,True
2019-09-24,116228.22199999998,True
2019-09-25,117532.20199999998,True
2019-09-26,117099.60199999997,True
2019-09-27,115647.30199999997,True
2019-09-30,116747.34199999998,True
2019-10-01,115795.62199999997,True
2019-10-02,113805.66199999998,True
2019-10-03,115054.02199999997,True
2019-10-04,116747.34199999998,True
2019-10-07,116395.08199999998,True
2019-10-08,114652.32199999997,True
2019-10-09,115770.90199999997,True
2019-10-10,116667.00199999998,True
2019-10-11,118168.74199999998,True
2019-10-14,118156.38199999997,True
2019-10-15,119658.12199999997,True
2019-10-16,119361.48199999997,True
2019-10-17,119676.66199999998,True
2019-10-18,118527.18199999997,True
2019-10-21,119577.78199999996,True
2019-10-22,118626.06199999998,True
2019-10-23,118854.72199999998,True
2019-10-24,120010.38199999997,True
2019-10-25,120968.28199999996,True
2019-10-28,122161.02199999997,True
2019-10-29,121215.48199999997,True
2019-10-30,121802.58199999998,True
2019-10-31,121858.20199999998,True
2019-11-01,122964.42199999998,True
2019-11-04,123724.56199999998,True
2019-11-05,123792.54199999997,True
2019-11-06,123514.44199999997,True
2019-11-07,123928.50199999998,True
2019-11-08,124422.90199999997,True
2019-11-11,124256.04199999997,True
2019-11-12,124614.48199999997,True
2019-11-13,124645.38199999997,True
2019-11-14,124546.50199999998,True
2019-11-15,125461.14199999998,True
2019-11-18,125560.02199999997,True
2019-11-19,125745.42199999998,True
2019-11-20,124991.46199999997,True
2019-11-21,124713.36199999996,True
2019-11-22,124793.70199999998,True
2019-11-25,126270.72199999998,True
2019-11-26,126511.74199999998,True
2019-11-27,127395.48199999997,True
2019-11-29,126814.56199999998,True
2019-12-02,125516.76199999997,True
2019-12-03,124534.14199999998,True
2019-12-04,125164.50199999998,True
2019-12-05,125411.70199999998,True
2019-12-06,126752.76199999997,True
2019-12-09,126178.02199999997,True
2019-12-10,126072.96199999997,True
2019-12-11,126740.40199999997,True
2019-12-12,127685.94199999997,True
2019-12-13,128106.18199999997,True
2019-12-16,129391.62199999997,True
2019-12-17,129465.78199999996,True
2019-12-18,129564.66199999998,True
2019-12-19,130374.24199999998,True
2019-12-20,130899.54199999997,True
2019-12-23,130961.34199999998,True
2019-12-24,131029.32199999997,True
2019-12-26,132184.98199999996,True
2019-12-27,132073.74199999997,True
2019-12-30,131208.54199999996,True
2019-12-31,131455.74199999997,True
2020-01-02,133649.642,True
2020-01-03,132426.00199999998,True
2020-01-06,133278.84199999995,True
2020-01-07,133260.30199999997,True
2020-01-08,134261.462,True
2020-01-09,135398.582,True
2020-01-10,135052.50199999998,True
2020-01-13,136609.86199999996,True
2020-01-14,136072.202,True
2020-01-15,136127.822,True
2020-01-16,137431.80199999997,True
2020-01-17,138111.60199999996,True
2020-01-21,138049.80199999997,True
2020-01-22,138414.42199999996,True
2020-01-23,138859.38199999998,True
2020-01-24,137691.36199999996,True
2020-01-27,134848.56199999998,True
2020-01-28,136918.86199999996,True
2020-01-29,137141.34199999995,True
2020-01-30,137629.56199999998,True
2020-01-31,135448.022,True
2020-02-03,137493.60199999996,True
2020-02-04,140639.22199999995,True
2020-02-05,141102.72199999995,True
2020-02-06,142320.18199999997,True
2020-02-07,141708.36199999996,True
2020-02-10,143420.22199999995,True
2020-02-11,143444.94199999998,True
2020-02-12,144841.62199999997,True
2020-02-13,144656.22199999995,True
2020-02-14,145070.28199999995,True
2020-02-18,145125.90199999994,True
2020-02-19,146516.40199999994,True
2020-02-20,145156.80199999997,True
2020-02-21,142369.62199999997,True
2020-02-24,138646.17199999996,False
2020-02-25,138646.17199999996,False
2020-02-26,138646.17199999996,False
2020-02-27,138646.17199999996,False
2020-02-28,138646.17199999996,False
2020-03-02,138646.17199999996,False
2020-03-03,138646.17199999996,False
2020-03-04,138646.17199999996,False
2020-03-05,138646.17199999996,False
2020-03-06,138646.17199999996,False
2020-03-09,138646.17199999996,False
2020-03-10,138646.17199999996,False
2020-03-11,138646.17199999996,False
2020-03-12,138646.17199999996,False
2020-03-13,138646.17199999996,False
2020-03-16,138646.17199999996,False
2020-03-17,138646.17199999996,False
2020-03-18,138646.17199999996,False
2020-03-19,138646.17199999996,False
2020-03-20,138646.17199999996,False
2020-03-23,138646.17199999996,False
2020-03-24,138646.17199999996,False
2020-03-25,138646.17199999996,False
2020-03-26,138646.17199999996,False
2020-03-27,138646.17199999996,False
2020-03-30,138646.17199999996,False
2020-03-31,138642.53199999995,True
2020-04-01,132753.01199999993,True
2020-04-02,135446.61199999994,True
2020-04-03,133524.69199999995,True
2020-04-06,143068.77199999994,True
2020-04-07,143010.53199999995,True
2020-04-08,146046.29199999993,True
2020-04-09,146257.41199999995,True
2020-04-13,147837.17199999993,True
2020-04-14,154261.77199999994,False
2020-04-15,154261.77199999994,False
2020-04-16,154261.77199999994,False
2020-04-17,154261.77199999994,False
2020-04-20,154258.14699999994,True
2020-04-21,148566.89699999994,True
2020-04-22,152974.89699999994,True
2020-04-23,152648.64699999994,True
2020-04-24,155055.64699999994,True
2020-04-27,156302.64699999994,True
2020-04-28,153359.14699999994,True
2020-04-29,158796.64699999994,True
2020-04-30,158731.39699999994,True
2020-05-01,154258.14699999994,True
2020-05-04,156056.14699999994,True
2020-05-05,157825.14699999994,True
2020-05-06,158796.64699999994,True
2020-05-07,160841.14699999994,True
2020-05-08,163041.52199999994,False
2020-05-11,163041.52199999994,False
2020-05-12,163037.85199999993,True
2020-05-13,160997.3319999999,True
2020-05-14,162824.9919999999,True
2020-05-15,163881.9519999999,True
2020-05-18,166935.3919999999,True
2020-05-19,166517.01199999993,True
2020-05-20,169842.0319999999,True
2020-05-21,167992.35199999993,True
2020-05-22,168572.2119999999,True
2020-05-26,168117.1319999999,True
2020-05-27,169034.6319999999,True
2020-05-28,168814.4319999999,True
2020-05-29,171288.01199999993,True
2020-06-01,171801.81199999992,True
2020-06-02,172954.1919999999,True
2020-06-03,173732.2319999999,True
2020-06-04,172513.7919999999,True
2020-06-05,175934.2319999999,True
2020-06-08,177299.47199999992,True
2020-06-09,178583.97199999992,True
2020-06-10,180727.25199999992,True
2020-06-11,172802.98799999987,False
2020-06-12,172802.98799999987,False
2020-06-15,172802.98799999987,False
2020-06-16,172799.43299999987,True
2020-06-17,173346.90299999987,True
2020-06-18,173816.16299999985,True
2020-06-19,173787.72299999988,True
2020-06-22,175565.22299999988,True
2020-06-23,177058.32299999986,True
2020-06-24,173410.89299999987,True
2020-06-25,175060.41299999985,True
2020-06-26,170929.50299999988,True
2020-06-29,172792.32299999986,True
2020-06-30,176176.68299999987,True
2020-07-01,178231.47299999988,True
2020-07-02,179440.17299999986,True
2020-07-06,183844.81799999985,False
2020-07-07,183841.23799999987,True
2020-07-08,186261.31799999985,True
2020-07-09,187829.35799999986,True
2020-07-10,189110.99799999988,True
2020-07-13,185223.11799999987,True
2020-07-14,186533.39799999987,True
2020-07-15,186912.87799999985,True
2020-07-16,185638.39799999987,True
2020-07-17,185853.19799999986,True
2020-07-20,191122.95799999984,True
2020-07-21,189132.47799999986,True
2020-07-22,189798.35799999986,True
2020-07-23,184843.63799999986,True
2020-07-24,183089.43799999985,True
2020-07-27,186354.39799999987,True
2020-07-28,183984.43799999985,True
2020-07-29,186103.79799999984,True
2020-07-30,187077.55799999984,True
2020-07-31,190414.11799999987,True
2020-08-03,192984.55799999984,True
2020-08-04,193700.55799999984,True
2020-08-05,194180.27799999987,True
2020-08-06,196750.71799999985,True
2020-08-07,194480.99799999988,True
2020-08-10,193650.43799999985,True
2020-08-11,189984.51799999987,True
2020-08-12,194760.23799999987,True
2020-08-13,195204.15799999988,True
2020-08-14,194975.03799999988,True
2020-08-17,197237.59799999985,True
2020-08-18,199134.99799999988,True
2020-08-19,197796.07799999986,True
2020-08-20,200538.35799999986,True
2020-08-21,201927.39799999987,True
2020-08-24,203187.55799999984,True
2020-08-25,204784.23799999987,True
2020-08-26,209148.25799999986,False
2020-08-27,209144.66799999986,True
2020-08-28,210207.30799999984,True
2020-08-31,211894.60799999986,True
2020-09-01,215509.73799999987,False
2020-09-02,215509.73799999987,False
2020-09-03,215509.73799999987,False
2020-09-04,215509.73799999987,False
2020-09-08,215509.73799999987,False
2020-09-09,215509.73799999987,False
2020-09-10,215509.73799999987,False
2020-09-11,215509.73799999987,False
2020-09-14,215509.73799999987,False
2020-09-15,215509.73799999987,False
2020-09-16,215509.73799999987,False
2020-09-17,215509.73799999987,False
2020-09-18,215509.73799999987,False
2020-09-21,215509.73799999987,False
2020-09-22,215509.73799999987,False
2020-09-23,215509.73799999987,False
2020-09-24,215509.73799999987,False
2020-09-25,215509.73799999987,False
2020-09-28,215509.73799999987,False
2020-09-29,215509.73799999987,False
2020-09-30,215509.73799999987,False
2020-10-01,215505.92299999986,True
2020-10-02,209447.70299999986,True
2020-10-05,213911.25299999988,True
2020-10-06,210096.25299999988,True
2020-10-07,213728.13299999989,True
2020-10-08,214865.00299999988,True
2020-10-09,218145.90299999985,True
2020-10-12,224871.74799999985,False
2020-10-13,224867.93299999984,True
2020-10-14,222990.95299999986,True
2020-10-15,221495.47299999988,True
2020-10-16,220282.30299999987,True
2020-10-19,216688.57299999986,True
2020-10-20,217154.00299999988,True
2020-10-21,216986.14299999987,True
2020-10-22,216978.51299999986,True
2020-10-23,217405.79299999986,True
2020-10-26,214147.78299999988,True
2020-10-27,215818.75299999988,True
2020-10-28,207410.49299999984,True
2020-10-29,211034.74299999984,True
2020-10-30,205686.11299999987,True
2020-11-02,206143.91299999988,True
2020-11-03,209707.12299999985,True
2020-11-04,219061.50299999988,True
2020-11-05,224768.74299999984,True
2020-11-06,224936.6029999999,True
2020-11-09,220343.34299999985,True
2020-11-10,216398.63299999989,True
2020-11-11,221236.05299999987,True
2020-11-12,220198.37299999985,True
2020-11-13,222128.76299999986,True
2020-11-16,223860.77299999987,True
2020-11-17,223151.18299999984,True
2020-11-18,221503.1029999999,True
2020-11-19,223235.11299999987,True
2020-11-20,221709.11299999987,True
2020-11-23,221716.74299999984,True
2020-11-24,224829.78299999988,True
2020-11-25,226210.81299999985,True
2020-11-27,228293.80299999987,True
2020-11-30,228759.23299999986,True
2020-12-01,231689.15299999985,True
2020-12-02,231986.72299999988,True
2020-12-03,232314.81299999985,True
2020-12-04,233260.93299999984,True
2020-12-07,234580.92299999986,True
2020-12-08,235374.44299999988,True
2020-12-09,230048.70299999986,True
2020-12-10,230971.93299999984,True
2020-12-11,230460.72299999988,True
2020-12-14,232131.69299999988,True
2020-12-15,234611.44299999988,True
2020-12-16,235900.91299999988,True
2020-12-17,237442.17299999986,True
2020-12-18,236724.95299999986,True
2020-12-21,235855.13299999989,True
2020-12-22,236496.05299999987,True
2020-12-23,235305.77299999987,True
2020-12-24,236343.45299999986,True
2020-12-28,238724.01299999986,True
2020-12-29,238937.65299999985,True
2020-12-30,238945.28299999988,True
2020-12-31,239532.79299999986,True
2021-01-04,236152.70299999986,True
2021-01-05,238098.3529999999,True
2021-01-06,234802.19299999988,True
2021-01-07,240478.91299999988,True
2021-01-08,243569.06299999985,True
2021-01-11,240051.63299999989,True
2021-01-12,239670.13299999989,True
2021-01-13,241287.69299999988,True
2021-01-14,239998.22299999988,True
2021-01-15,238098.3529999999,True
2021-01-19,241570.00299999988,True
2021-01-20,247181.86799999984,False
2021-01-21,247178.08299999984,True
2021-01-22,246466.50299999982,True
2021-01-25,248502.83299999984,True
2021-01-26,248866.1929999998,True
2021-01-27,241932.07299999983,True
2021-01-28,243362.8029999998,True
2021-01-29,238245.48299999983,True
2021-02-01,244195.50299999982,True
2021-02-02,248177.32299999983,True
2021-02-03,247193.22299999982,True
2021-02-04,250115.2429999998,True
2021-02-05,250963.08299999984,True
2021-02-08,252643.62299999982,True
2021-02-09,252590.63299999983,True
2021-02-10,252015.31299999982,True
2021-02-11,253400.62299999982,True
2021-02-12,254816.2129999998,True
2021-02-16,254127.34299999985,True
2021-02-17,252908.57299999983,True
2021-02-18,251803.35299999983,True
2021-02-19,250705.7029999998,True
2021-02-22,244210.6429999998,True
2021-02-23,243483.92299999984,True
2021-02-24,245489.97299999982,True
2021-02-25,236935.87299999982,True
2021-02-26,237927.5429999998,True
2021-03-01,245081.1929999998,True
2021-03-02,241152.3629999998,True
2021-03-03,234157.68299999984,True
2021-03-04,230327.26299999983,True
2021-03-05,233794.32299999983,True
2021-03-08,227178.1429999998,True
2021-03-09,236133.4529999998,True
2021-03-10,235459.72299999982,True
2021-03-11,240879.84299999985,True
2021-03-12,238926.7829999998,True
2021-03-15,241477.87299999982,True
2021-03-16,242802.62299999982,True
2021-03-17,243801.8629999998,True
2021-03-18,236337.84299999985,True
2021-03-19,237170.5429999998,True
2021-03-22,241311.33299999984,True
2021-03-23,240259.10299999983,True
2021-03-24,236209.15299999982,True
2021-03-25,235800.37299999982,True
2021-03-26,239335.56299999982,True
2021-03-29,239267.43299999984,True
2021-03-30,238063.8029999998,True
2021-03-31,241704.97299999982,True
2021-04-01,245823.0529999998,True
2021-04-05,250724.62799999982,False
2021-04-06,250724.62799999982,False
2021-04-07,250720.84799999982,True
2021-04-08,253336.6079999998,True
2021-04-09,254871.28799999983,True
2021-04-12,254538.64799999984,True
2021-04-13,257509.72799999983,True
2021-04-14,254417.68799999982,True
2021-04-15,258273.28799999983,True
2021-04-16,258575.68799999982,True
2021-04-19,256209.40799999982,True
2021-04-20,254342.08799999984,True
2021-04-21,256519.36799999984,True
2021-04-22,253427.3279999998,True
2021-04-23,256617.64799999984,True
2021-04-26,258288.40799999982,True
2021-04-27,257169.52799999982,True
2021-04-28,256300.12799999982,True
2021-04-29,257222.44799999983,True
2021-04-30,255536.56799999982,True
2021-05-03,254175.7679999998,True
2021-05-04,249601.96799999982,True
2021-05-05,248762.80799999982,True
2021-05-06,250637.68799999982,True
2021-05-07,252671.3279999998,True
2021-05-10,246290.68799999982,True
2021-05-11,245950.48799999984,True
2021-05-12,239584.96799999982,True
2021-05-13,241437.1679999998,True
2021-05-14,246766.96799999982,True
2021-05-17,245270.08799999984,True
2021-05-18,243614.44799999983,True
2021-05-19,243894.1679999998,True
2021-05-20,248611.6079999998,True
2021-05-21,247235.68799999982,True
2021-05-24,251393.68799999982,True
2021-05-25,251741.44799999983,True
2021-05-26,252618.40799999982,True
2021-05-27,251673.40799999982,True
2021-05-28,252467.20799999984,True
2021-06-01,251628.0479999998,True
2021-06-02,252119.44799999983,True
2021-06-03,249496.12799999982,True
2021-06-04,253729.72799999983,True
2021-06-07,254485.72799999983,True
2021-06-08,254606.68799999982,True
2021-06-09,254667.1679999998,True
2021-06-10,257320.72799999983,True
2021-06-11,257993.56799999982,True
2021-06-14,260465.68799999982,True
2021-06-15,258764.68799999982,True
2021-06-16,257819.68799999982,True
2021-06-17,261093.1679999998,True
2021-06-18,259044.40799999982,True
2021-06-21,260352.28799999983,True
2021-06-22,262779.04799999984,True
2021-06-23,262907.56799999985,True
2021-06-24,264532.96799999976,True
2021-06-25,264207.8879999998,True
2021-06-28,267420.8879999998,True
2021-06-29,268388.56799999985,True
2021-06-30,267965.20799999987,True
2021-07-01,268071.04799999984,True
2021-07-02,271147.96799999976,True
2021-07-06,272319.7679999998,True
2021-07-07,272894.32799999986,True
2021-07-08,271246.2479999998,True
2021-07-09,272939.68799999985,True
2021-07-12,274005.6479999998,True
2021-07-13,274005.6479999998,True
2021-07-14,274497.04799999984,True
2021-07-15,272569.2479999998,True
2021-07-16,270361.7279999999,True
2021-07-19,268146.6479999998,True
2021-07-20,271261.3679999998,True
2021-07-21,273355.4879999998,True
2021-07-22,275162.32799999986,True
2021-07-23,278375.32799999986,True
2021-07-26,278594.56799999985,True
2021-07-27,275525.20799999987,True
2021-07-28,276583.6079999998,True
2021-07-29,277075.0079999998,True
2021-07-30,275631.04799999984,True
2021-08-02,275653.7279999999,True
2021-08-03,277324.4879999998,True
2021-08-04,277725.16799999983,True
2021-08-05,279486.6479999998,True
2021-08-06,278261.92799999984,True
2021-08-09,278776.0079999998,True
2021-08-10,277347.16799999983,True
2021-08-11,276870.8879999998,True
2021-08-12,277868.80799999984,True
2021-08-13,278844.04799999984,True
2021-08-16,278965.0079999998,True
2021-08-17,276508.0079999998,True
2021-08-18,273846.8879999998,True
2021-08-19,275169.8879999998,True
2021-08-20,278020.0079999998,True
2021-08-23,282178.0079999998,True
2021-08-24,283039.8479999999,True
2021-08-25,283364.92799999984,True
2021-08-26,281565.6479999998,True
2021-08-27,284302.3679999998,True
2021-08-30,287492.68799999985,True
2021-08-31,287258.32799999986,True
2021-09-01,287734.6079999998,True
2021-09-02,287598.5279999998,True
2021-09-03,288483.04799999984,True
2021-09-07,288891.2879999998,True
2021-09-08,287885.80799999984,True
2021-09-09,286895.44799999986,True
2021-09-10,284718.16799999983,True
2021-09-13,284521.6079999998,True
2021-09-14,283712.68799999985,True
2021-09-15,285821.92799999984,True
2021-09-16,286018.4879999998,True
2021-09-17,282631.6079999998,True
2021-09-20,274924.9439999998,False
2021-09-21,274924.9439999998,False
2021-09-22,274924.9439999998,False
2021-09-23,274924.9439999998,False
2021-09-24,274924.9439999998,False
2021-09-27,274924.9439999998,False
2021-09-28,274924.9439999998,False
2021-09-29,274924.9439999998,False
2021-09-30,274924.9439999998,False
2021-10-01,274924.9439999998,False
2021-10-04,274924.9439999998,False
2021-10-05,274924.9439999998,False
2021-10-06,274924.9439999998,False
2021-10-07,274924.9439999998,False
2021-10-08,274924.9439999998,False
2021-10-11,274924.9439999998,False
2021-10-12,274924.9439999998,False
2021-10-13,274924.9439999998,False
2021-10-14,274921.1989999998,True
2021-10-15,276651.3889999998,True
2021-10-18,279430.17899999977,True
2021-10-19,281542.3589999998,True
2021-10-20,281175.3489999998,True
2021-10-21,282890.5589999998,True
2021-10-22,280516.2289999998,True
2021-10-25,283384.8989999998,True
2021-10-26,284276.2089999998,True
2021-10-27,284935.3289999998,True
2021-10-28,288096.1089999998,True
2021-10-29,289511.7189999998,True
2021-11-01,290500.3989999998,True
2021-11-02,291713.7789999998,True
2021-11-03,294807.1489999998,True
2021-11-04,298582.1089999998,True
2021-11-05,298866.7289999998,True
2021-11-08,298462.2689999998,True
2021-11-09,296410.0089999998,True
2021-11-10,292058.3189999998,True
2021-11-11,292867.23899999977,True
2021-11-12,295945.6289999998,True
2021-11-15,295878.2189999998,True
2021-11-16,297982.9089999998,True
2021-11-17,298140.1989999998,True
2021-11-18,301226.0789999998,True
2021-11-19,302903.8389999998,True
2021-11-22,299391.0289999998,True
2021-11-23,298027.8489999998,True
2021-11-24,298986.5689999998,True
2021-11-26,293324.1289999998,True
2021-11-29,299683.1389999998,True
2021-11-30,295286.5089999998,True
2021-12-01,291129.1844999998,False
2021-12-02,291129.1844999998,False
2021-12-03,291129.1844999998,False
2021-12-06,291129.1844999998,False
2021-12-07,291129.1844999998,False
2021-12-08,291129.1844999998,False
2021-12-09,291129.1844999998,False
2021-12-10,291125.5294999998,True
2021-12-13,286922.2794999998,True
2021-12-14,283954.4194999998,True
2021-12-15,290423.76949999976,True
2021-12-16,282960.25949999975,True
2021-12-17,281549.4294999998,True
2021-12-20,278464.6094999998,True
2021-12-21,284692.7294999998,True
2021-12-22,288157.6694999998,True
2021-12-23,290328.7394999998,True
2021-12-27,295124.0994999998,True
2021-12-28,293757.1294999998,True
2021-12-29,293713.26949999976,True
2021-12-30,292836.0694999998,True
2021-12-31,291008.5694999998,True
2022-01-03,293808.2994999998,True
2022-01-04,289999.7894999998,True
2022-01-05,281096.20949999976,True
2022-01-06,280898.83949999977,True
2022-01-07,277857.8794999998,True
2022-01-10,278040.6294999998,True
2022-01-11,282214.63949999976,True
2022-01-12,283333.0694999998,True
2022-01-13,276249.6794999998,True
2022-01-14,277967.5294999998,True
2022-01-18,271052.26949999976,True
2022-01-19,268077.0994999998,True
2022-01-20,264597.5394999998,True
2022-01-21,262027.34349999978,False
2022-01-24,262027.34349999978,False
2022-01-25,262027.34349999978,False
