trade_id,timestamp,symbol,side,price,quantity,commission,strategy_name,entry_reason,exit_reason,pnl,roi,holdings_after
db255fb1-5e1d-495d-8eaa-7da81b94f3c3,2019-01-04T00:00:00,GOOGL,买入,53.9,1855,9.275,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1855
af2b8e6a-ad5e-416a-8232-01f978e0616f,2019-01-31T00:00:00,GOOGL,卖出,56.29,1855,9.275,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,4424.175000000001,4.424860853432283,0
0c1dda5e-250d-479e-b2b6-fa78c70f8844,2019-02-01T00:00:00,GOOGL,买入,55.93,1866,9.33,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1866
6616e982-c13f-47aa-930a-ed34bffba85e,2019-02-04T00:00:00,GOOGL,卖出,57.07,1866,9.33,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,2117.910000000001,2.0293223672447716,0
562856b6-8bce-49b4-beca-e01eb2de8c49,2019-02-06T00:00:00,GOOGL,买入,56.14,1897,9.485,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1897
6aeacb35-c8bb-4d96-9c4e-b9b4bcfbd6d8,2019-03-12T00:00:00,GOOGL,卖出,59.86,1897,9.485,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,7047.354999999998,6.6173851086569275,0
48d9bec4-18e0-4005-9b27-00d36e42ea6c,2019-03-13T00:00:00,GOOGL,买入,59.95,1894,9.47,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),,0.0,0.0,1894
d80cbae1-4d82-4d17-8829-f4b90888c549,2019-04-29T00:00:00,GOOGL,卖出,64.81,1894,9.47,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),突破上布林带,9195.369999999999,8.098415346121767,0
511c79f2-9361-444f-9cd3-457c0f265edc,2019-06-18T00:00:00,GOOGL,买入,55.26,2221,11.105,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,2221
6a4b5547-8ac7-4246-becf-62de57bcd12b,2019-07-26T00:00:00,GOOGL,卖出,62.26,2221,11.105,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,15535.895,12.658342381469417,0
c98b15ea-e58e-4aea-8e11-e0d464d26d84,2019-08-02T00:00:00,GOOGL,买入,59.82,2311,11.555,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,2311
6c57b37a-c61e-4961-822c-5d6bb14be4de,2019-10-28T00:00:00,GOOGL,卖出,64.45,2311,11.555,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,10688.375000000005,7.731527917084592,0
bd45bcaf-5cbb-4efb-8b71-c4674e7eb182,2019-11-01T00:00:00,GOOGL,买入,63.61,2341,11.705,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,2341
fba65a9f-c790-43ec-85e6-90af481479db,2019-11-15T00:00:00,GOOGL,卖出,66.68,2341,11.705,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,7175.165000000017,4.818424775978631,0
ae3553f9-a307-4bf0-b89c-9470ea6ece6c,2019-11-18T00:00:00,GOOGL,买入,65.99,2365,11.825000000000001,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,2365
d69cf89c-5d38-4a70-b22b-825a94b5d1b2,2020-01-06T00:00:00,GOOGL,卖出,69.89,2365,11.825000000000001,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,9211.675000000012,5.902409455978187,0
a2a448a9-d6cb-49d3-b62b-8cee1f6bd39d,2020-01-07T00:00:00,GOOGL,买入,69.76,2369,11.845,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),,0.0,0.0,2369
8f883f06-a59c-4e5e-9ac6-1b4cbb4c6d13,2020-01-13T00:00:00,GOOGL,卖出,72.0,2369,11.845,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),突破上布林带,5294.714999999987,3.2038417431192583,0
15d424d8-ff26-4f28-ae96-efda54823df4,2020-01-14T00:00:00,GOOGL,买入,71.53,2384,11.92,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,2384
999932a5-0d15-465f-8e9b-81ea40da65fe,2020-01-17T00:00:00,GOOGL,卖出,73.98,2384,11.92,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,5828.8800000000065,3.4181462323500664,0
4ded7058-e738-4a43-920e-ce8ab661d4e0,2020-01-22T00:00:00,GOOGL,买入,74.21,2377,11.885,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,2377
