trade_id,timestamp,symbol,side,price,quantity,commission,strategy_name,entry_reason,exit_reason,pnl,roi,holdings_after
81ac8b79-a9d6-464e-932a-b55f2188458e,2019-01-07T00:00:00,XBI,买入,79.5,1257,6.285,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1257
99cb167b-ffaf-4478-8bba-f45eeca85919,2019-02-25T00:00:00,XBI,卖出,89.53,1257,6.285,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,12601.425000000001,12.61006289308176,0
01ec78df-4966-4fdf-bb17-72925b0a6671,2019-02-28T00:00:00,XBI,买入,89.14,1263,6.315,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1263
9d2b9015-baf1-4195-a3f4-b5d41e12d487,2019-03-01T00:00:00,XBI,卖出,91.81,1263,6.315,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,3365.8950000000023,2.989679156383219,0
1986e82f-4b99-44f4-b957-5e66444d7c28,2019-03-04T00:00:00,XBI,买入,90.9,1275,6.375,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1275
d7651c31-33cb-4719-a24f-6946f2bbe056,2019-05-13T00:00:00,XBI,卖出,81.81,1275,6.375,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-11596.125000000004,-10.00550055005501,0
f814a59e-b23f-431c-b140-6e05f9b4f56e,2019-06-10T00:00:00,XBI,买入,82.09,1271,6.355,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1271
e2a4178a-81d4-44cb-a2e7-d5183dbdca70,2019-06-17T00:00:00,XBI,卖出,85.35,1271,6.355,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),突破上布林带,4137.104999999989,3.9651601900353164,0
961705e5-7ac6-471f-ab92-585561940176,2019-06-18T00:00:00,XBI,买入,86.96,1247,6.235,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),,0.0,0.0,1247
5a0dffee-9cff-4967-81c9-225715a5e1dd,2019-09-04T00:00:00,XBI,卖出,78.264,1247,6.235,Default,布林趋势突破(挤压后开口+站稳上轨+ADX确认),止损10.0%,-10850.146999999997,-10.005749770009198,0
fb1310e4-d791-479f-b8bf-475fb3566b20,2019-09-11T00:00:00,XBI,买入,83.38,1170,5.8500000000000005,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1170
239ac2ea-cabf-4b3d-a5fc-4bd44df47429,2019-10-01T00:00:00,XBI,卖出,75.042,1170,5.8500000000000005,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),止损10.0%,-9761.309999999994,-10.005996641880541,0
bbbf9ff3-1e7e-4c37-8ebd-e0cc5dac4a29,2019-10-16T00:00:00,XBI,买入,78.73,1115,5.575,Default,布林趋势回踩(MA5或上中轨1/2+不破MA10),,0.0,0.0,1115
