trade_id,timestamp,symbol,side,price,quantity,commission,strategy_name,entry_reason,exit_reason,pnl,roi,holdings_after
b629f18e-787b-4e1a-a100-511785453276,2018-11-19T00:00:00,NVDA,买入,3.62,27624,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),,0.0,0.0,27624
5af7aa2c-9952-49ed-80a0-9aa4599f1d0b,2018-12-04T00:00:00,NVDA,卖出,3.9330000000000003,27624,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),移动止盈(固定回落10.0%),8646.312000000005,8.64640883977901,0
9cc3aea9-9855-405d-82b1-0c047c8df02e,2019-05-10T00:00:00,NVDA,买入,4.22,25745,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),,0.0,0.0,25745
63e7116d-9836-4df0-8c00-822f093b3140,2019-05-22T00:00:00,NVDA,卖出,3.798,25745,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),止损10.0%,-10864.389999999992,-9.999999999999993,0
4306adbc-41b8-49ec-8449-6a99bbdf8be3,2019-05-24T00:00:00,NVDA,买入,3.63,26937,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),,0.0,0.0,26937
39778808-091b-4db7-b4ae-4df8175fa587,2019-06-27T00:00:00,NVDA,卖出,4.08,26937,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),突破上布林带,12121.650000000005,12.396694214876039,0
60ac0f11-2075-48d4-b6d6-3dee81235d2d,2019-08-05T00:00:00,NVDA,买入,3.77,29152,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),,0.0,0.0,29152
b70f9ad6-fefa-4b77-bc83-5a49d36ec8b9,2019-09-05T00:00:00,NVDA,卖出,4.49,29152,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),突破上布林带,20989.440000000006,19.09814323607428,0
c807cab8-29ff-469f-ab64-c05b45912f46,2021-03-08T00:00:00,NVDA,买入,11.59,11293,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),,0.0,0.0,11293
faf9205b-f879-48a3-9a2a-d0ec69fd14dc,2021-04-01T00:00:00,NVDA,卖出,13.81,11293,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),突破上布林带,25070.460000000006,19.154443485763593,0
2bb4846f-e986-4732-9f3f-87ec532b92d8,2022-01-20T00:00:00,NVDA,买入,24.15,6458,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),,0.0,0.0,6458
a1bdc22d-e9fe-492e-9f71-f7d15d0480fc,2022-01-26T00:00:00,NVDA,卖出,22.338,6458,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),移动止盈(固定回落10.0%),-11701.895999999984,-7.503105590062102,0
5af3b0d0-32e0-4fc7-aa7e-4f97ac0f75f9,2022-01-27T00:00:00,NVDA,买入,21.94,6575,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),,0.0,0.0,6575
93c3c19b-e093-4a4f-be9c-efb933d0494e,2022-02-11T00:00:00,NVDA,卖出,24.237000000000002,6575,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),移动止盈(固定回落10.0%),15102.775000000003,10.46946216955333,0
6a330347-6e8f-4685-aebd-2d018a8b3578,2022-04-11T00:00:00,NVDA,买入,21.92,7270,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),,0.0,0.0,7270
183c2676-4099-4b09-a516-2edb0ed78172,2022-04-21T00:00:00,NVDA,卖出,20.502000000000002,7270,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),移动止盈(固定回落10.0%),-10308.859999999995,-6.468978102189777,0
275270b6-5cf1-43c3-aaf5-86470cca9759,2022-04-27T00:00:00,NVDA,买入,18.42,8092,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),,0.0,0.0,8092
08d05418-f0a8-4ff5-b551-7af2cae77ba0,2022-05-06T00:00:00,NVDA,卖出,18.36,8092,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),移动止盈(固定回落10.0%),-485.5200000000184,-0.32573289902281366,0
80dee08a-a31c-4ef1-9f7a-c9aadfc206af,2022-09-01T00:00:00,NVDA,买入,13.94,10657,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),,0.0,0.0,10657
34694d40-7196-49ca-a414-e791bb1d835a,2022-09-14T00:00:00,NVDA,卖出,13.095,10657,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),移动止盈(固定回落10.0%),-9005.164999999988,-6.061692969870867,0
5463e328-1339-45be-b9b6-c16bcc396066,2022-12-27T00:00:00,NVDA,买入,14.12,9884,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),,0.0,0.0,9884
c2b08c94-bf29-4151-b4af-48ecd0ecbaa6,2023-01-17T00:00:00,NVDA,卖出,17.7,9884,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),突破上布林带,35384.72,25.354107648725215,0
72974fd3-9f17-413e-b865-f0300dc30826,2023-08-11T00:00:00,NVDA,买入,40.86,4281,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),,0.0,0.0,4281
9264f232-9152-4e17-b551-bdbba4d04ef1,2023-08-25T00:00:00,NVDA,卖出,45.243,4281,0.0,Default,超跌买入(价<MA5/10/20 RSI<20 柱线条件满足),移动止盈(固定回落10.0%),18763.62300000001,10.726872246696042,0
